tconst,num_seasons,num_episodes,long.x,originalTitle,startYear,endYear,long.y,averageRating,numVotes
tt0286336,3,39,0,The Animals of Farthing Wood,1993,1995,0,8.3,3554
tt0286342,6,304,1,Bananas in Pyjamas,1992,2001,1,5.5,3038
tt0286347,3,79,0,Braceface,2001,2006,0,6.4,3530
tt0286486,7,89,1,The Shield,2002,2008,1,8.7,85339
tt0287196,9,952,1,Big Brother,2001,2022,1,3.9,1004
tt0287198,1,7,0,The Blues,2003,2003,0,8.1,1202
tt0287254,3,71,0,Os Normais,2001,2003,0,8.3,1435
tt0287285,3,90,0,Yilan Hikayesi,1999,2002,0,6.6,3244
tt0287839,1,3,0,Children of Dune,2003,2003,0,7.3,14435
tt0287871,1,40,0,Power Rangers Wild Force,2002,2003,0,6.2,2730
tt0287883,1,137,0,Süper Baba,1993,1997,0,8.8,4419
tt0288937,9,385,1,Degrassi: The Next Generation,2001,2015,1,7.6,14354
tt0288960,2,30,0,Hero,2001,\N,0,7.8,1063
tt0289036,3,78,0,What's with Andy?,2001,2007,0,7.6,3674
tt0289649,1,11,0,Okupas,2000,2000,0,9,2803
tt0289800,1,250,0,O Clone,2001,2002,0,8.1,3247
tt0289825,4,88,0,The Secret Life of Us,2001,2006,0,7.6,1422
tt0289830,1,10,0,Taken,2002,2002,0,7.8,20722
tt0289832,7,502,1,Tweenies,1999,2003,1,5,1091
tt0290111,3,20,0,Russell Coight's All Aussie Adventures,2001,2018,0,8.1,1432
tt0290223,7,167,1,Inuyasha,2000,2004,1,7.9,17355
tt0290966,2,35,0,Jeremiah,2002,2004,0,7,4543
tt0290978,3,14,0,The Office,2001,2003,0,8.5,119602
tt0290983,1,13,0,Spider-Man,2003,2003,0,6.9,5871
tt0290988,9,106,1,Trailer Park Boys,2001,2018,1,8.6,48276
tt0290995,1,48,0,Yeditepe Istanbul,2001,2002,0,8.6,1560
tt0291419,1,4,0,Petto shoppu obu horazu,1999,1999,0,7.3,1117
tt0291596,9,293,1,ChuckleVision,1987,2009,1,7.2,2092
tt0291672,2,27,0,Time Squad,2001,2003,0,7.5,1761
tt0292414,8,224,1,McLeod's Daughters,2001,2009,1,7.3,6485
tt0292765,3,33,0,Gokusen,2002,2008,0,7.3,1650
tt0292785,2,67,0,Eglimata,1998,2000,0,8.5,2727
tt0292800,7,85,1,Grim & Evil,2001,2007,1,7.7,25566
tt0292805,4,40,0,Insomniac with Dave Attell,2001,2004,0,8.1,1236
tt0292812,2,69,0,Konstantinou kai Elenis,1998,2000,0,8.1,3850
tt0292829,2,255,0,Office Office,2000,\N,0,8.9,2444
tt0292861,1,13,0,Undergrads,2001,2001,0,7.8,2887
tt0293731,3,91,0,Medabots,1999,2004,0,6.7,2425
tt0293734,1,27,0,Oswald,2001,2003,0,7.6,2023
tt0293737,2,52,0,The Proud Family,2001,2005,0,6.5,8233
tt0294004,1,8,0,The Armando Iannucci Shows,2001,2001,0,8.3,1012
tt0294023,6,175,1,Kyaputen Tsubasa,1983,1995,1,7.9,7176
tt0294055,4,111,0,Deka lepta kirygma,2000,2003,0,6.2,1484
tt0294086,1,26,0,Ganbare! Kikkâzu,1986,\N,0,7.4,1161
tt0294097,4,39,0,"Harvey Birdman, Attorney at Law",2000,2007,0,8,11962
tt0294139,1,37,0,Luv Kush,1988,1989,0,9,1213
tt0294154,1,26,0,Noir,2001,2002,0,7.2,2018
tt0294177,1,40,0,"Sagwa, the Chinese Siamese Cat",2001,2004,0,7.2,1351
tt0294592,1,16,0,Gaeul donghwa,2000,2000,0,7.9,1361
tt0294885,1,2,0,Rurôni Kenshin: Seisô hen,2001,2002,0,8,4318
tt0295080,3,51,0,Dejimon Teimâzu,2001,2002,0,7.6,2226
tt0295776,1,13,0,Fauji,1988,1988,0,8.1,2961
tt0296310,1,8,0,The Blue Planet,2001,2001,0,9,41701
tt0296319,1,47,0,Captain Tsubasa J,1994,1995,0,7.6,1728
tt0296362,1,6,0,Joseph Campbell and the Power of Myth,1988,\N,0,8.8,1137
tt0296386,1,52,0,Nirusu no fushigi na tabi,1980,1981,0,7.5,3054
tt0296435,1,26,0,Takarajima,1978,1987,0,8.4,1288
tt0296886,1,9,0,The World of Peter Rabbit and Friends,1992,1998,0,8.4,1040
tt0297120,1,2,0,Firestarter: Rekindled,2002,2002,0,4.8,3145
tt0297494,9,145,1,Aqua Teen Hunger Force,2000,2015,1,7.7,26286
tt0297512,3,29,0,The Brak Show,2000,2007,0,7.1,4102
tt0297571,2,11,0,The Jury,2002,2011,0,7.7,1237
tt0297639,7,556,1,Swiat wedlug Kiepskich,1999,2022,1,6.5,1032
tt0299268,9,464,1,Bizimkiler,1989,2002,1,8.3,3698
tt0299278,4,52,0,The Cramp Twins,2001,2005,0,6.1,3253
tt0299302,9,275,1,Friday Night with Jonathan Ross,2001,2010,1,7.1,2696
tt0300865,4,100,0,That's So Raven,2003,2007,0,6.7,21037
tt0300879,1,4,0,The Way We Live Now,2001,2001,0,7.6,3222
tt0302103,5,42,1,Footballers' Wives,2002,2006,1,6.5,1825
tt0302128,6,29,1,Judge John Deed,2001,2007,1,7.6,1265
tt0302148,1,24,0,Nissene på låven,2001,\N,0,8.3,2118
tt0302199,1,106,0,Tatli Hayat,2001,2004,0,8.5,7692
tt0302447,9,419,1,Cuéntame cómo pasó,2001,2023,1,7.4,1511
tt0302739,1,2,0,The Lost World,2001,2001,0,6.7,3310
tt0303449,3,61,0,Dadi,2001,2002,0,6.3,2491
tt0303453,1,30,0,Eisai to tairi mou!,2001,2002,0,8.4,3469
tt0303461,1,14,0,Firefly,2002,2003,0,9,275817
tt0304999,2,100,0,Barbapapa,1973,1977,0,7,1199
tt0305011,1,13,0,Clone High,2002,2003,0,8.1,8735
tt0305056,9,3408,1,Last Call with Carson Daly,2002,2019,1,3.1,1317
tt0305472,1,13,0,That '80s Show,2002,2002,0,4.7,2414
tt0306274,3,42,0,"What's New, Scooby-Doo?",2002,2006,0,7.3,10856
tt0306370,4,52,0,The Osbournes,2002,2005,0,5.6,3799
tt0306371,2,26,0,Ozzy & Drix,2002,2004,0,6.9,1449
tt0306414,5,60,1,The Wire,2002,2008,1,9.3,362587
tt0307427,1,26,0,Scryed,2001,2001,0,6.9,1156
tt0307716,2,19,0,Andy Richter Controls the Universe,2002,2003,0,7.9,1753
tt0307726,3,19,0,Benny Hill,1962,1963,0,7.6,1359
tt0307800,18,1420,1,Pardon the Interruption,2001,\N,1,8.1,2089
tt0307847,3,12,0,Tusenbröder,2002,2007,0,8.1,1572
tt0309123,9,396,1,60 Minutes,1979,\N,1,6.8,1357
tt0309141,9,136,1,Cyberchase,2002,\N,1,6.9,2856
tt0309152,7,125,1,The F.B.I. Files,1998,2009,1,7.9,1289
tt0310443,1,13,0,Dinotopia,2002,2003,0,6.4,1630
tt0310455,8,28,1,Foyle's War,2002,2015,1,8.6,17301
tt0310460,6,120,1,George Lopez,2002,2007,1,6.9,12923
tt0310482,3,120,0,Legends of the Hidden Temple,1993,1995,0,8.1,3851
tt0310487,2,10,0,Madicken,1979,1983,0,6.8,1021
tt0312081,3,76,0,8 Simple Rules... for Dating My Teenage Daughter,2002,2005,0,7,26545
tt0312098,1,14,0,Birds of Prey,2002,2003,0,6.4,5433
tt0312109,6,79,1,Codename: Kids Next Door,2002,2008,1,7.2,22029
tt0312172,8,124,1,Monk,2002,2009,1,8.1,80493
tt0312189,1,38,0,Power Rangers Ninja Storm,2003,2004,0,6.4,2945
tt0312258,2,24,0,Ekkusu,2001,2002,0,7.5,1807
tt0312895,4,17,0,The Last Detective,2003,2007,0,7.8,1774
tt0313033,9,312,1,Art Attack,1990,2007,1,7.4,2990
tt0313038,9,298,1,The Bachelor,2002,\N,1,3.2,7405
tt0313043,9,232,1,CSI: Miami,2002,2012,1,6.4,59929
tt0313122,8,87,1,The Royal,2003,2011,1,7.5,1134
tt0314979,1,2,0,Battlestar Galactica,2003,2003,0,8.5,78744
tt0315008,1,43,0,GTO,1999,2000,0,8.5,10471
tt0315064,2,40,0,She Spies,2002,2004,0,6,1429
tt0315081,3,39,0,Tripping the Rift,2004,2007,0,6.8,2557
tt0315429,2,65,0,Conan: The Adventurer,1992,1993,0,7.3,1429
tt0315709,6,38,1,Smogovci,1982,1996,1,8.7,1140
tt0316613,2,24,0,Los simuladores,2002,2004,0,9.3,5319
tt0316975,4,50,0,Dejimon furontiâ,2002,2003,0,6.7,2831
tt0318224,9,1232,1,Horizon,1964,\N,1,8.6,1129
tt0318233,4,46,0,My Life as a Teenage Robot,1999,2023,0,7,10821
tt0318236,1,19,0,Odyssey 5,2002,2004,0,7.5,3118
tt0318252,1,43,0,The Twilight Zone,2002,2003,0,7.2,6464
tt0318390,1,13,0,Keen Eddie,2003,2004,0,8.4,2328
tt0318871,1,25,0,Kenpuu Denki Berserk,1997,1998,0,8.7,47555
tt0318883,4,89,0,Everwood,2002,2006,0,7.5,14893
tt0318895,9,296,1,Tottoko Hamutaro,2000,2006,1,6.3,2500
tt0318898,1,13,0,"Ima, soko ni iru boku",1999,2000,0,7.9,1882
tt0318913,7,156,1,Teenage Mutant Ninja Turtles,2003,2010,1,7.8,12100
tt0318959,6,126,1,Crank Yankers,2002,2022,1,6.2,3264
tt0318997,1,6,0,Angels in America,2003,2003,0,8.1,29141
tt0319930,3,61,0,American Dreams,2002,2005,0,7.7,3181
tt0319931,9,695,1,American Idol: The Search for a Superstar,2002,\N,1,4.3,22060
tt0319960,2,24,0,Boomtown,2002,2003,0,8.1,2252
tt0319969,2,24,0,Carnivàle,2003,2005,0,8.4,46212
tt0319987,2,22,0,Dragnet,2003,2004,0,7,1072
tt0320000,1,22,0,Fastlane,2002,2003,0,7.4,3645
tt0320022,2,40,0,Hack,2002,2004,0,7.3,1001
tt0320024,4,91,0,Half & Half,2002,2006,0,7.1,2012
tt0320037,9,3640,1,Jimmy Kimmel Live!,2003,\N,1,6.5,17074
tt0320038,1,22,0,John Doe,2002,2003,0,7.8,8216
tt0320052,4,81,0,Less Than Perfect,2002,2006,0,6.9,3517
tt0320055,3,29,0,The Littles,1983,1985,0,6.5,1053
tt0320075,1,14,0,Miracles,2003,2003,0,7.6,1315
tt0320808,3,59,0,"The Adventures of Jimmy Neutron, Boy Genius",2002,2006,0,6.7,23464
tt0320882,2,20,0,Matroesjka's,2005,2008,0,8.1,2417
tt0320970,4,88,0,Still Standing,2002,2006,0,7.5,8584
tt0321018,4,86,0,What I Like About You,2002,2006,0,6.6,13699
tt0321019,9,1856,1,Who Wants to Be a Millionaire,2002,\N,1,6.1,2546
tt0321021,7,160,1,Without a Trace,2002,2009,1,7,21233
tt0321897,1,4,0,Daniel Deronda,2002,2002,0,7.2,5069
tt0324264,1,3,0,Tipping the Velvet,2002,2002,0,7.7,8410
tt0324679,9,257,1,5th Gear,2002,\N,1,6.5,1570
tt0324692,9,133,1,Ant & Dec's Saturday Night Takeaway,2002,2023,1,6.1,1784
tt0324700,1,12,0,Boogiepop Phantom: Boogiepop wa Warawanai,2000,2000,0,7.3,1031
tt0324742,2,26,0,Creature Comforts,2003,2006,0,7.9,2138
tt0324864,1,15,0,Kingdom Hospital,2004,2004,0,6.7,7815
tt0324865,1,6,0,Kingpin,2003,2003,0,7.5,1178
tt0324924,9,415,1,True Life,1998,2020,1,7.3,1103
tt0324937,1,2,0,Doctor Zhivago,2002,2002,0,7.3,5377
tt0325547,1,13,0,Herushingu,2001,2002,0,7.8,17597
tt0326672,1,27,0,Chobits,2002,2003,0,7.3,4612
tt0327321,4,22,0,Krøniken,2004,2007,0,7.3,1741
tt0327375,1,13,0,Tremors,2003,2003,0,6.5,3056
tt0327386,1,45,0,12 kokuki,2002,2003,0,7.9,2144
tt0328733,3,155,0,Bakuten shoot beyblade,2001,2005,0,6.8,6647
tt0328738,1,26,0,Fruits Basket,2001,2001,0,7.9,6076
tt0328739,3,52,0,Full Metal Panic!,2002,2006,0,7.6,5789
tt0328789,2,319,0,Rebelde Way,2002,2003,0,7.6,2749
tt0328832,1,9,0,The Animatrix,2003,2003,0,7.3,80974
tt0329824,9,4518,1,Dr. Phil,2002,2023,1,3.8,4147
tt0329829,9,265,1,Fireman Sam,1987,2023,1,6.1,1987
tt0329934,3,56,0,Sue Thomas: F.B.Eye,2002,2005,0,7.4,2589
tt0329938,1,52,0,Transufômâ: Maikuron densetsu,2002,2003,0,7,1605
tt0330251,6,70,1,The L Word,2004,2009,1,7.7,28177
tt0331389,1,11,0,Ikebukuro West Gate park,2000,\N,0,7.7,1002
tt0331732,4,49,0,Castelo Rá-Tim-Bum,1994,1997,0,8.8,1181
tt0331744,2,39,0,He-Man and the Masters of the Universe,2002,2004,0,7.5,3489
tt0334874,4,21,0,Ultimate Force,2002,2006,0,7.5,2283
tt0337539,4,42,0,Strange Days at Blake Holsey High,2002,2006,0,7.9,1450
tt0337550,1,40,0,Liberty's Kids,2002,2003,0,7.9,1433
tt0337761,2,26,0,Fillmore!,2002,2004,0,7.6,2895
tt0337762,2,39,0,G.I. Joe,1990,1992,0,7.3,1487
tt0337792,6,31,1,Wire in the Blood,2002,2008,1,8.3,9075
tt0337898,1,15,0,Brigada,2002,2002,0,8.3,11229
tt0338580,2,53,0,Baby Looney Tunes,2001,2005,0,6.1,5137
tt0338592,1,11,0,Coupling,2003,2003,0,3.6,1129
tt0338616,9,447,1,"I'm a Celebrity, Get Me Out of Here!",2002,\N,1,5.8,3391
tt0338621,4,101,0,Hoshi no Kirby,2001,2003,0,7,2306
tt0338639,6,100,1,Un paso adelante,2002,2005,1,6.3,1569
tt0339881,1,10,0,Wallace & Gromit's Cracking Contraptions,2002,2002,0,7.6,3222
tt0339955,1,26,0,Azumanga daiô,2002,2002,0,8.2,3274
tt0339968,5,151,1,Scare Tactics,2003,2013,1,6.7,2569
tt0339969,2,36,0,Oi stavloi tis Erietas Zaimi,2002,2004,0,7,1341
tt0340256,1,7,0,My Big Fat Greek Life,2003,2003,0,4.7,1214
tt0340281,2,43,0,Phil of the Future,2004,2006,0,7,7863
tt0340477,1,2,0,Helen of Troy,2003,2003,0,6.2,6652
tt0341855,1,2,0,La Femme Musketeer,2004,2004,0,5.5,1128
tt0343288,3,60,0,Paddington,1976,1993,0,7.1,1392
tt0343314,5,66,1,Teen Titans,2003,2006,1,7.9,36268
tt0344651,9,253,1,Good Eats,1999,2012,1,8.8,3903
tt0346211,1,23,0,Bir Demet Tiyatro,1995,2007,0,8.5,5108
tt0346223,1,4,0,Cambridge Spies,2003,2003,0,7.4,2145
tt0346293,1,2,0,Hitler: The Rise of Evil,2003,2003,0,7.2,23090
tt0346299,1,10,0,I Love the '80s,2002,2002,0,8.5,1766
tt0346314,2,52,0,Kôkaku kidôtai: Stand Alone Complex,2002,2005,0,8.5,20520
tt0346369,8,89,1,Penn & Teller: Bullshit!,2003,2010,1,8.2,11871
tt0348512,2,52,0,Mega Babies,1999,2000,0,2.6,1087
tt0348894,9,228,1,The Bachelorette,2003,\N,1,3.4,5850
tt0348913,2,29,0,Dead Like Me,2003,2004,0,8.1,43243
tt0348914,3,36,0,Deadwood,2004,2006,0,8.6,114071
tt0350448,9,634,1,Real Time with Bill Maher,2003,\N,1,7.4,14080
tt0352085,3,100,0,Oobi,2000,2005,0,6.4,2852
tt0352110,9,135,1,TV Burp,2001,2012,1,7.1,2208
tt0353049,3,33,0,Chappelle's Show,2003,2006,0,8.8,69712
tt0353104,1,2,0,The Second Coming,2003,2003,0,7.5,1491
tt0353115,3,52,0,¡Mucha Lucha!,2002,2005,0,5.8,3221
tt0353685,1,5,0,Macross Zero,2002,2004,0,7.7,1022
tt0354262,2,12,0,15 Storeys High,2002,2004,0,8.2,2129
tt0355096,2,29,0,"I'm a Celebrity, Get Me Out of Here!",2003,\N,0,3.2,1144
tt0355987,1,2,0,'Salem's Lot,2004,2004,0,6.1,11026
tt0356264,3,18,0,HippHipp!,2001,\N,0,7.8,1324
tt0358323,2,15,0,Look Around You,2002,2005,0,8.4,2875
tt0358332,5,106,1,Queer Eye for the Straight Guy,2003,2007,1,6.4,2494
tt0358856,3,23,0,Little Britain,2003,2006,0,7.7,25460
tt0361140,1,26,0,.hack//SIGN,2002,2003,0,6.8,1391
tt0361179,1,14,0,Father of the Pride,2004,2005,0,6.7,1464
tt0361201,2,26,0,Megas XLR,2004,2005,0,8.3,6126
tt0361217,6,100,1,Nip/Tuck,2003,2010,1,7.7,57766
tt0361227,9,148,1,Punk'd,2003,2015,1,6,8476
tt0361240,1,2,0,Spartacus,2004,2004,0,6.6,5747
tt0361243,3,27,0,Star Wars: Clone Wars,2003,2005,0,7.8,28179
tt0361256,1,14,0,Wonderfalls,2004,2004,0,8.3,12976
tt0362153,5,56,1,The Simple Life,2003,2007,1,4.1,5828
tt0362192,1,6,0,State of Play,2003,2003,0,8.3,10298
tt0362344,1,21,0,Ginga: Nagareboshi Gin,1986,1986,0,8.9,3101
tt0362355,9,381,1,Most Haunted,2002,\N,1,5,1531
tt0362357,9,107,1,New Tricks,2003,2015,1,7.9,8305
tt0362359,4,92,0,The O.C.,2003,2007,0,7.5,93986
tt0362372,8,171,1,Los Serrano,2003,2008,1,7.5,3958
tt0362376,4,58,0,Switch,1997,2000,0,7,1210
tt0362384,2,52,0,Wunschpunsch,2000,2002,0,7.4,1300
tt0362404,4,88,0,All of Us,2003,2023,0,5.8,1639
tt0362867,1,18,0,Miss Match,2003,2003,0,6.6,1517
tt0363307,9,322,1,America's Next Top Model,2003,2018,1,5.6,18331
tt0363328,4,57,0,Drake & Josh,2004,2007,0,7.7,42278
tt0363378,5,120,1,The Story of Tracy Beaker,2002,2006,1,6.7,1768
tt0364146,1,2,0,10.5,2004,2004,0,4.5,3972
tt0364151,9,291,1,American Masters,1985,\N,1,8.2,1116
tt0364174,1,10,0,The Life of Mammals,2002,2003,0,9.1,4188
tt0364774,2,67,0,Lilo & Stitch: The Series,2003,2006,0,6.8,11078
tt0364779,9,238,1,American Chopper: The Series,2003,2020,1,6.1,4014
tt0364782,9,194,1,The Apprentice,2004,2017,1,4.7,8654
tt0364797,5,19,1,Blue Murder,2003,2009,1,7.3,1745
tt0364800,1,4,0,Charles II: The Power & the Passion,2003,2003,0,7.5,1772
tt0364801,6,27,1,Cidade dos Homens,2002,2018,1,8.2,2939
tt0364806,9,77,1,Extreme Engineering,2003,\N,1,7.4,1102
tt0364811,3,40,0,George Shrinks,2000,2003,0,6.6,1119
tt0364817,2,27,0,Tru Calling,2003,2005,0,7.4,17073
tt0364828,5,106,1,Las Vegas,2003,2008,1,7.4,28941
tt0364829,9,109,1,Last Comic Standing,2003,2015,1,6.4,1556
tt0364843,5,83,1,Most Extreme Elimination Challenge,2003,2007,1,8.8,3463
tt0364845,9,458,1,NCIS: Naval Criminal Investigative Service,2003,\N,1,7.8,157346
tt0364863,1,26,0,RahXephon,2002,2002,0,7.2,1732
tt0365651,1,2,0,Prime Suspect: The Last Witness,2003,2003,0,8.2,3121
tt0365980,1,20,0,Asmali Konak,2002,2003,0,5.9,2164
tt0366005,3,49,0,Danny Phantom,2003,2007,0,7.2,19930
tt0366010,2,12,0,Early Doors,2003,2004,0,8.6,2372
tt0366025,3,74,0,Hope & Faith,2003,2006,0,5.5,4853
tt0366028,1,10,0,Idiot,2003,\N,0,8.3,2073
tt0366186,1,4,0,Armitage III,1995,1995,0,6.9,1548
tt0366848,1,14,0,Onegai Teacher,2002,2002,0,6.9,1232
tt0367279,5,84,1,Arrested Development,2003,2019,1,8.7,317717
tt0367344,1,16,0,Jake 2.0,2003,2004,0,6.7,3741
tt0367345,2,45,0,Joan of Arcadia,2003,2005,0,7.1,9372
tt0367358,3,26,0,Kvarteret Skatan,2003,2006,0,7.4,1118
tt0367367,8,128,1,Max & Ruby,2002,2021,1,6.1,2821
tt0367379,3,66,0,Eve,2003,2006,0,6.4,1262
tt0367409,2,78,0,Shaman Kingu,2001,2005,0,8,6315
tt0367413,3,78,0,Sonic X,2003,2006,0,6.2,5277
tt0367439,1,30,0,Wolf's Rain,2003,2004,0,7.9,8085
tt0368197,1,3,0,Read or Die,2001,2001,0,7.4,1436
tt0368479,7,156,1,Cold Case,2003,2010,1,7.6,30166
tt0368504,2,24,0,Hem till Midgård,2003,2004,0,7.3,1417
tt0368530,9,187,1,One Tree Hill,2003,2012,1,7.8,84851
tt0368730,1,2,0,Frankenstein,2004,\N,0,6.2,1511
tt0369131,3,49,0,Madventures,2002,\N,0,9.1,2648
tt0369171,1,13,0,Stripperella,2003,2004,0,5.6,1499
tt0369179,9,262,1,Two and a Half Men,2003,2015,1,7.1,274304
tt0370053,1,4,0,Walking with Cavemen,2003,2003,0,7.6,1405
tt0370114,1,19,0,Circus,1989,1990,0,7.8,1582
tt0370139,1,6,0,Fortysomething,2003,2003,0,7.5,2234
tt0370194,8,124,1,Reno 911!,2003,\N,1,8,22131
tt0371475,1,8,0,Ren & Stimpy 'Adult Party Cartoon',2003,2003,0,5.4,2221
tt0372073,1,24,0,Jul på Vesterbro,2003,2003,0,8.1,2496
tt0373474,3,55,0,1-800-Missing,2003,2006,0,6.4,1477
tt0373587,1,38,0,Power Rangers DinoThunder,2004,2004,0,6.8,3539
tt0373732,4,56,0,The Boondocks,2005,2014,0,8.5,34038
tt0374367,3,26,0,Bo' Selecta!,2002,2004,0,6.8,1561
tt0374407,1,50,0,Kidô senshi Gundam Seed,2002,2003,0,7.7,2551
tt0374419,3,66,0,Martin Mystery,2003,2006,0,7.5,2904
tt0374455,5,99,1,Stargate: Atlantis,2004,2009,1,8.1,70045
tt0374460,1,1,0,Takeshi's Castle,2002,2004,0,8.2,1962
tt0374463,1,10,0,The Pacific,2010,2010,0,8.3,121309
tt0375289,3,34,0,Crni Gruja,2003,2007,0,8.3,1812
tt0375355,2,46,0,Joey,2004,2006,0,6,43749
tt0375411,1,11,0,Playmakers,2003,2003,0,8.4,1448
tt0375466,1,108,0,Fûun! Takeshi Jô,1986,1989,0,8.2,1754
tt0376364,4,71,0,31 minutos,2002,2014,0,9,1411
tt0376390,3,39,0,Duck Dodgers,2003,2005,0,7.8,7708
tt0376591,1,2,0,Empire Falls,2005,2005,0,7.2,6181
tt0376899,1,3,0,Stalingrad,2003,\N,0,8.2,1002
tt0377024,3,28,0,The Joe Schmo Show,2003,\N,0,8.2,1612
tt0377139,1,78,0,Around the Horn,2002,\N,0,7.2,1226
tt0377171,1,3,0,The Elegant Universe,2003,2003,0,8.2,2261
tt0377186,1,4,0,He Knew He Was Right,2004,2004,0,6.9,1693
tt0377248,4,56,0,Radio Free Roscoe,2003,2006,0,7.6,1276
tt0377253,3,22,0,Rosemary & Thyme,2003,2006,0,7.6,5122
tt0377260,9,139,1,Shameless,2004,2013,1,8,17836
tt0377288,2,15,0,Who Wants to Be a Superhero?,2006,\N,0,6.2,1038
tt0379115,1,6,0,Himalaya with Michael Palin,2004,\N,0,8.3,1196
tt0379623,9,3371,1,Ellen: The Ellen DeGeneres Show,2003,2023,1,6.7,17443
tt0379632,8,48,1,Hustle,2004,2012,1,8.2,23267
tt0380086,7,2879,1,Anderson Cooper 360°,2003,\N,1,5.4,1095
tt0380105,5,37,1,Dirty Sanchez,2003,\N,1,6.7,1731
tt0380113,1,13,0,Haibane Renmei,2002,2002,0,8,3980
tt0380136,9,324,1,QI,2003,\N,1,8.6,33030
tt0380934,3,40,0,Newlyweds: Nick & Jessica,2003,2005,0,3.8,1093
tt0380971,2,13,0,Uti vår hage,2003,\N,0,8.6,1227
tt0381733,5,91,1,Aquí no hay quien viva,2003,2006,1,8.1,4492
tt0381772,3,55,0,Jakers! The Adventures of Piggley Winks,2003,2007,0,6.8,1320
tt0381798,7,95,1,Rescue Me,2004,2011,1,8.3,27411
tt0382501,5,45,1,Viva la Bam,2003,2006,1,6.7,9497
tt0383122,1,100,0,Make Way for Noddy,2001,\N,0,5.7,1012
tt0383126,9,300,1,MythBusters,2003,2018,1,8.3,54131
tt0383144,1,33,0,Savvatogennimenes,2003,2004,0,8,2525
tt0383153,1,12,0,Touching Evil,2004,2004,0,7.9,1184
tt0383164,3,24,0,Ørnen: En krimi-odyssé,2004,2006,0,7.5,1644
tt0383718,2,52,0,W.I.T.C.H.,2004,2006,0,7.2,4126
tt0383795,9,403,1,The Joy of Painting,1983,1994,1,9.3,5892
tt0384013,1,4,0,The Crimson Petal and the White,2011,2011,0,7.5,3550
tt0384745,5,131,1,To kafe tis Haras,2003,2021,1,6,1975
tt0384746,6,88,1,Kenny vs. Spenny,2002,2010,1,8.1,9822
tt0384750,1,6,0,The Mitchell and Webb Situation,2001,2001,0,7.6,1901
tt0384759,2,74,0,Perihan Abla,1986,1988,0,7.7,1160
tt0384766,2,22,0,Rome,2005,2007,0,8.7,180216
tt0385426,1,26,0,Initial D: First Stage,1998,1998,0,8.5,3740
tt0386149,2,12,0,Absolute Power,2003,2005,0,8.1,1018
tt0386176,1,21,0,Dave the Barbarian,2004,2005,0,7,3405
tt0386180,3,38,0,Drawn Together,2004,2007,0,7.1,21135
tt0386224,3,18,0,Monkey Dust,2003,2005,0,8.5,2244
tt0386676,9,188,1,The Office,2005,2013,1,9,669589
tt0386907,1,5,0,5ive Days to Midnight,2004,2004,0,6.6,2739
tt0386950,9,217,1,Mayday,2003,\N,1,8.8,5565
tt0386986,3,40,0,Tutenstein,2003,2007,0,7,3007
tt0386993,3,52,0,Xiaolin Showdown,2003,2006,0,7.4,7718
tt0387199,8,96,1,Entourage,2004,2011,1,8.4,174631
tt0387714,5,55,1,All Grown Up!,2003,2008,1,5.5,5598
tt0387724,1,26,0,Buru Jenda,1999,2000,0,7.2,1287
tt0387736,1,2,0,Farscape: The Peacekeeper Wars,2004,2004,0,8.2,16675
tt0387763,2,259,0,Pasión de gavilanes,2003,2022,0,7.8,2814
tt0387764,9,54,1,Peep Show,2003,2015,1,8.7,64300
tt0387779,3,18,0,Slings and Arrows,2003,2006,0,8.8,2835
tt0388189,1,6,0,Kurtulus,1994,1994,0,9.2,2599
tt0388595,9,227,1,Extreme Makeover: Home Edition,2003,2020,1,6.3,4813
tt0388629,1,1086,0,One Piece: Wan pîsu,1999,\N,0,8.9,196433
tt0388644,1,13,0,Soupçons,2004,2018,0,7.8,26370
tt0389121,1,2,0,The Mystery of Natalie Wood,2004,2004,0,6.9,1014
tt0389564,4,45,0,The 4400,2004,2007,0,7.3,46388
tt0389593,1,48,0,Chanakya,1990,\N,0,9.3,2709
tt0389644,1,24,0,Initial D: Fourth Stage,2004,2006,0,8.2,1336
tt0389680,1,520,0,Shaktimaan,1997,2005,0,8.2,5326
tt0389695,1,170,0,Tu Tu Main Main,1994,\N,0,8.3,1558
tt0389701,4,32,0,Wildboyz,2003,2006,0,7.3,5056
tt0390705,1,10,0,Flop Show,1989,\N,0,9.2,1874
tt0390733,2,26,0,Last Exile,2003,2003,0,7.8,3774
tt0390769,1,144,0,Shrimaan Shrimati,1994,\N,0,8.7,1795
tt0390792,1,26,0,Vikram Aur Betaal,1985,1986,0,8.3,1042
tt0391666,9,2611,1,Morangos com Açúcar,2003,2012,1,3.7,1391
tt0391683,1,115,0,Rubí,2004,2004,0,8,2438
tt0393009,9,344,1,What Not to Wear,2003,2013,1,6.9,1867
tt0395057,1,20,0,Gyeoul yeonga,2002,2002,0,7.9,1220
tt0395404,2,12,0,Nighty Night,2004,2005,0,8.1,2984
tt0395413,2,40,0,The Trap Door,1984,1986,0,7.9,1788
tt0395843,9,197,1,CSI: NY,2004,2013,1,6.9,48709
tt0395891,6,77,1,Pimp My Ride,2004,2009,1,5.7,4943
tt0395908,1,14,0,Wagle Ki Duniya,1988,1990,0,7.9,1375
tt0396308,2,9,0,Drengene fra Angora,2004,2004,0,7.8,1407
tt0396991,4,86,0,LazyTown,2002,2014,0,5.9,8119
